qid,variety,condition,model,family,question,gold_answer,answer,pivot_question,model_id,temperature,resolved_model_id,pivot_model_id,timestamp,error
wahm_232,sudanese,direct,fanar,arabic_centric,محمد جواد ظریف مسك وزارة الخارجية الايرانية متين؟,"15 أغسطس 2013, أغسطس 2013",محمد جواد ظريف شغل منصب وزير الخارجية الإيراني منذ أغسطس 2013 حتى أغسطس 2021. خلال فترة ولايته، كان له دور بارز في المفاوضات النووية الإيرانية مع القوى العالمية، والتي أدت إلى الاتفاق النووي الإيراني في عام 2015. ومع ذلك، يُشار إلى فترة ولايته أيضًا بالتوتر المتزايد في العلاقات الدولية لإيران، خاصة بعد انسحاب الولايات المتحدة من الاتفاق النووي في عام 2018.,,QCRI/Fanar-1-9B-Instruct,0.0,QCRI/Fanar-1-9B-Instruct,,2026-08-17T17:23:19+00:00,
wahm_233,sudanese,direct,fanar,arabic_centric,مضيق باب المندب موجود وين؟,يصل البحر الأحمر بخليج عدن وبحر العرب,مضيق باب المندب موجود بين بحر العرب وخليج عدن، ويصل بين البحر الأحمر والمحيط الهندي. يقع المضيق بين اليمن والصومال.,,QCRI/Fanar-1-9B-Instruct,0.0,QCRI/Fanar-1-9B-Instruct,,2026-08-17T17:23:19+00:00,
wahm_234,sudanese,direct,fanar,arabic_centric,منو الكاتب قصة (بائعة الكبريت)؟,هانس كريستيان أندرسن,"الكاتب لقصة ""بائعة الكبريت"" هو هانس كريستيان أندرسن، وهو كاتب قصص أطفال دنماركي مشهور.",,QCRI/Fanar-1-9B-Instruct,0.0,QCRI/Fanar-1-9B-Instruct,,2026-08-17T17:23:19+00:00,
wahm_235,sudanese,direct,fanar,arabic_centric,شركة الطائرات الأمريكية بوينغ اتأسست متين؟,15 يوليو 1916,تأسست شركة بوينغ، التي تُعرف الآن بـ Boeing، في 15 يوليو عام 1916.,,QCRI/Fanar-1-9B-Instruct,0.0,QCRI/Fanar-1-9B-Instruct,,2026-08-17T17:23:19+00:00,
wahm_236,sudanese,direct,fanar,arabic_centric,أول دور عرض أزياء في العالم اتأسست متين؟,1911,"أول دور عرض أزياء في العالم، والذي يُعتبر عادةً ""دور باريس للأزياء""، تأسس في عام 1895. ولكن، إذا كنت تقصد أول عرض أزياء رسمي في التاريخ، فقد يعود ذلك إلى عام 1858 عندما افتتحت شارلوت برونتي، صاحبة متجر الأزياء في لندن، أول عرض أزياء عام في العالم. لكن، يُعتبر دور باريس للأزياء الذي تأسس في عام 1895 هو أول دور عرض أزياء ثابت ومستمر في العالم.",,QCRI/Fanar-1-9B-Instruct,0.0,QCRI/Fanar-1-9B-Instruct,,2026-08-17T17:23:19+00:00,
wahm_237,sudanese,direct,fanar,arabic_centric,خليج غينيا موجود وين؟,"الساحل جنوب الغربي لأفريقيا في المحيط الأطلسي, المحيط الأطلسي",خليج غينيا يقع في غرب أفريقيا، وهو امتداد للبحر الأطلسي. يحدّه من الشمال ساحل غرب أفريقيا، ومن الجنوب الغربي جمهورية غينيا الاستوائية، ومن الشرق جمهورية الكونغو. يُعتبر الخليج جزءًا من منطقة غينيا الاستوائية.,,QCRI/Fanar-1-9B-Instruct,0.0,QCRI/Fanar-1-9B-Instruct,,2026-08-17T17:23:19+00:00,
wahm_238,sudanese,direct,fanar,arabic_centric,جامع الزيتونة اتبنى متين؟,"698, 698 (79 هـ)",جامع الزيتونة، الذي يقع في تونس العاصمة، تم بناؤه في القرن الثامن الميلادي، تحديدًا في عام 732 م. ولكن تاريخ البناء الدقيق قد يكون محل نقاش بين المؤرخين، حيث تشير بعض المصادر إلى أن البناء بدأ في عهد عقبة بن نافع في القرن السابع الميلادي. ومع ذلك، فإن التوسعات والتجديدات الكبيرة التي حدثت في القرن الثامن هي ما جعلت الجامع يكتسب شكله الحالي.,,QCRI/Fanar-1-9B-Instruct,0.0,QCRI/Fanar-1-9B-Instruct,,2026-08-17T17:23:19+00:00,
wahm_239,sudanese,direct,fanar,arabic_centric,عاصمة منغوليا شنو؟,أولان باتور,عاصمة منغوليا هي أولان باتور.,,QCRI/Fanar-1-9B-Instruct,0.0,QCRI/Fanar-1-9B-Instruct,,2026-08-17T17:23:19+00:00,
wahm_240,sudanese,direct,fanar,arabic_centric,ألوان علم صربيا شنو؟,"الأحمر في الثلث الأعلى للعلم, ثم الأزرق, يتوسط العلم ثم اللون الأبيض في الأسفل",ألوان علم صربيا هي الأحمر والأبيض والأزرق. يتكون من ثلاثة أشرطة أفقية: الأحمر في الأعلى، الأبيض في الوسط، والأزرق في الأسفل. في الزاوية العليا اليسرى، يوجد شعار صربيا.,,QCRI/Fanar-1-9B-Instruct,0.0,QCRI/Fanar-1-9B-Instruct,,2026-08-17T17:23:19+00:00,
wahm_241,sudanese,direct,fanar,arabic_centric,جبل المقطم موجود وين؟,"الناحية الشرقية الفسطاط والقاهرة, شرق قلعة صلاح الدين الأيوبي",جبل المقطم موجود في القاهرة، مصر. يقع في الجزء الشرقي من المدينة، ويطل على نهر النيل.,,QCRI/Fanar-1-9B-Instruct,0.0,QCRI/Fanar-1-9B-Instruct,,2026-08-17T17:23:19+00:00,
wahm_242,sudanese,direct,fanar,arabic_centric,آيسلندا شاركت في كأس أوروبا لكرة القدم لأول مرة متين؟,2016,شاركت آيسلندا في بطولة كأس أوروبا لكرة القدم لأول مرة في عام 2016.,,QCRI/Fanar-1-9B-Instruct,0.0,QCRI/Fanar-1-9B-Instruct,,2026-08-17T17:23:19+00:00,
wahm_243,sudanese,direct,fanar,arabic_centric,شنو هي تفاعلات الأكسدة؟,تفاعلات كيميائية يحدث فيها تغير في عدد أكسدة ذرات المواد المتفاعلة نتيجة انتقال الإلكترونات فيما بينها,تفاعلات الأكسدة هي نوع من التفاعلات الكيميائية حيث يفقد أحد المواد المتفاعلة الإلكترونات، بينما يكتسبها مادة أخرى. هذا يحدث عندما يتفاعل مركب مع الأكسجين، مما يؤدي إلى زيادة حالة الأكسدة للمركب. يمكن أن تكون هذه التفاعلات حاسمة في العديد من العمليات البيولوجية والكيميائية، مثل التنفس الخلوي، الاحتراق، والصدأ.,,QCRI/Fanar-1-9B-Instruct,0.0,QCRI/Fanar-1-9B-Instruct,,2026-08-17T17:23:19+00:00,
wahm_244,sudanese,direct,fanar,arabic_centric,جنسية المؤلف الموسيقي تشايكوفسكي شنو؟,روسي,جنسية المؤلف الموسيقي بيتر إيليتش تشايكوفسكي هي روسية.,,QCRI/Fanar-1-9B-Instruct,0.0,QCRI/Fanar-1-9B-Instruct,,2026-08-17T17:23:19+00:00,
wahm_245,sudanese,direct,fanar,arabic_centric,دولة الإمارات استقلت متين؟,2 ديسمبر 1971,استقلت دولة الإمارات العربية المتحدة في 2 ديسمبر عام 1971.,,QCRI/Fanar-1-9B-Instruct,0.0,QCRI/Fanar-1-9B-Instruct,,2026-08-17T17:23:19+00:00,
wahm_246,sudanese,direct,fanar,arabic_centric,شنو الكائن اللاهوائي وعندو كم نوع؟,الكائن الذي لا يستخدم الأوكسجين للنمو,"الكائن اللاهوائي هو كائن حي لا يستطيع العيش في وجود الأكسجين. هناك نوعان رئيسيان من الكائنات اللاهوائية:

1. اللاهوائية الإجبارية: هذه الكائنات لا تستطيع البقاء على قيد الحياة في وجود الأكسجين. فهي تعتمد على عملية التمثيل الغذائي اللاهوائي لإنتاج الطاقة.

2. اللاهوائية الاختيارية: هذه الكائنات قادرة على العيش في وجود الأكسجين ولكنها تفضل البيئات اللاهوائية. يمكنها استخدام الأكسجين أو عدم استخدامه لإنتاج الطاقة.

بالإضافة إلى ذلك، يمكن تصنيف الكائنات اللاهوائية بناءً على نوع التمثيل الغذائي اللاهوائي الذي تستخدمه. على سبيل المثال، هناك كائنات لاهوائية تستخدم التنفس اللاهوائي (التي تستخدم مركبات أخرى غير الأكسجين كمقبلات نهائية للكهرباء) أو التخمير (التي تنتج الطاقة من خلال تحلل المواد العضوية).

ومع ذلك، من المهم ملاحظة أن مصطلح ""اللاهوائي"" غالبًا ما يستخدم بشكل غير صحيح للإشارة إلى الكائنات التي تعيش في بيئات خالية من الأكسجين، ولكنها لا تزال قادرة على استخدام الأكسجين إذا كان متاحًا. هذه الكائنات ليست لاهوائية بالمعنى الدقيق للكلمة.",,QCRI/Fanar-1-9B-Instruct,0.0,QCRI/Fanar-1-9B-Instruct,,2026-08-17T17:23:19+00:00,
wahm_247,sudanese,direct,fanar,arabic_centric,مدينة تل جوخة موجودة وين؟,مدينة عراقية,مدينة تل جوخة الأثرية تقع في محافظة حلب شمال سوريا.,,QCRI/Fanar-1-9B-Instruct,0.0,QCRI/Fanar-1-9B-Instruct,,2026-08-17T17:23:19+00:00,
wahm_248,sudanese,direct,fanar,arabic_centric,الفيتو شنو؟,حق الاعتراض على أي قرار يقدم لمجلس الأمن دون إبداء أسباب، ويمنح للأعضاء الخمس دائمي العضوية في مجلس الأمن,فيتو هو مصطلح يستخدم في السياسة الدولية، خاصة في مجلس الأمن التابع للأمم المتحدة. يشير إلى حق النقض الذي يتمتع به خمسة أعضاء دائمين في المجلس (الصين، فرنسا، روسيا، المملكة المتحدة، والولايات المتحدة) لمنع قرار من أن يصبح قانونًا. هذا الحق يضمن عدم اتخاذ قرارات مهمة دون موافقة هذه الدول.,,QCRI/Fanar-1-9B-Instruct,0.0,QCRI/Fanar-1-9B-Instruct,,2026-08-17T17:23:19+00:00,
wahm_249,sudanese,direct,fanar,arabic_centric,شنو هي المشيمة أو الخلاص أو السخد؟,"عضو دائري مسطح الشكل يتصل بالجنين عن طريق الحبل السري في الرحم، وتخرج المشيمة من رحم الأم بعد المرحلة الثالثة من الولادة, عضو دائري مسطح الشكل يتصل بالجنين عن طريق الحبل السري في الرحم","المشيمة، الخلاص، والسخد ليست مصطلحات معروفة بشكل شائع في اللغة العربية. قد يكون هناك بعض الالتباس. في سياق الحمل، ""المشيمة"" هي عضو مؤقت ينمو داخل رحم الأم لتوفير الغذاء والأكسجين للجنين. أما ""الخلاص"" و""السخد""، فليس لهما معنى معروف في هذا السياق. ربما كنت تقصد ""الولادة"" أو ""الطفل""، لكن من الأفضل توضيح سياق سؤالك للحصول على إجابة أكثر دقة.",,QCRI/Fanar-1-9B-Instruct,0.0,QCRI/Fanar-1-9B-Instruct,,2026-08-17T17:23:19+00:00,
wahm_250,sudanese,direct,fanar,arabic_centric,شنو تصريح 28 فبراير 1922؟,"تصريح اعلنته بريطانيا من طرف واحد في لندن والقاهرة في هذا التاريخ, تصريح اعلنته بريطانيا من طرف واحد في لندن والقاهرة في هذا التاريخ.[1][2] اعلنت فيه انهاء الحماية البريطانية على مصر",تصريح 28 فبراير 1922 هو وثيقة تاريخية أصدرها الملك فؤاد الأول ملك مصر، حيث منح بموجبها امتيازات خاصة للمسيحيين في مصر، بما في ذلك الحق في تولي المناصب العامة والخدمة في الجيش. ومع ذلك، يجب التنويه إلى أن هذا التصريح لم يكن قانونًا رسميًا، بل كان بمثابة إعلان عن نوايا الملك. وقد أثار هذا التصريح جدلاً واسعًا في المجتمع المصري آنذاك.,,QCRI/Fanar-1-9B-Instruct,0.0,QCRI/Fanar-1-9B-Instruct,,2026-08-17T17:23:19+00:00,
